Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Library Name,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,BioSampleModel,geo_loc_name,analyte_type,biospecimen_repository,biospecimen_repository_sample_id,body_site,Consent code,dbGaP accession,histological_type,is_tumor,study_design,study_name,submitted_subject_id,HOST,tissue,lat_lon,Sample_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),external_id,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_vaginal_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,investigation_type,project_name,Sequencing_method,Submitter_Id,Cohort,env_broad_scale,env_local_scale,env_medium,ETHNICITY,host_age,Menses,pregnant,subject,timepoint,vaginal_ph,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,scientific_name,sex,isolate,AGE,source_name,BREED,treatment,BIOMATERIAL_PROVIDER,strain,JGI_accession,cell_line,isolation_source,cell_type,ENA_first_public,ENA_last_update,Sample_ID,replicate,genotype,GEO_Accession (exp),infection,dev_stage,Sample_inf,animal_id,Gestation_day,sample_type,sub_species,Cultivar,Ecotype,agent,host_diabetic_status,mouse_strain,time,time_point,culture_collection,host_tissue_sampled,donor_id,lab,animal_age_at_collection,brca_genotype,collected_by,Developmental_stage,fasted_status,health_status_at_collection,host_disease,material,Organism_part,Project,specimen_collection_date,specimen_collection_protocol,tumor_source_tissue,tumor_type,individual
ERR8282884,RNA-Seq,199,1611803183,PRJEB50547,SAMEA12789742,525725825,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850301,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T07:33:00Z,1,SAMEA12789742,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_117,1/3/23,1/3/23,human,vagina,swab,SAMEA12789742,Sweden,57.708939,11.974629,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_117,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282885,RNA-Seq,199,2216684395,PRJEB50547,SAMEA12789726,704053423,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850302,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T07:33:00Z,1,SAMEA12789726,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_101,1/3/23,1/3/23,human,vagina,swab,SAMEA12789726,Sweden,57.708923,11.974613,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_101,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282886,RNA-Seq,287,3450762758,PRJEB50547,SAMEA12789635,1211950682,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850303,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:31:00Z,1,SAMEA12789635,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_10,1/3/23,1/3/23,human,vagina,swab,SAMEA12789635,Sweden,57.708879,11.974569,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:25Z,2023-01-03T00:31:25Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_10,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282887,RNA-Seq,286,3335174884,PRJEB50547,SAMEA12789725,1187568482,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850304,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:33:00Z,1,SAMEA12789725,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_100,1/3/23,1/3/23,human,vagina,swab,SAMEA12789725,Sweden,57.708922,11.974612,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_100,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282888,RNA-Seq,199,2877210219,PRJEB50547,SAMEA12789733,915118149,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850305,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:31:00Z,1,SAMEA12789733,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_108,1/3/23,1/3/23,human,vagina,swab,SAMEA12789733,Sweden,57.70893,11.97462,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_108,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282889,RNA-Seq,198,3074630868,PRJEB50547,SAMEA12789735,971512727,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850306,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:31:00Z,1,SAMEA12789735,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_110,1/3/23,1/3/23,human,vagina,swab,SAMEA12789735,Sweden,57.708932,11.974622,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_110,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282890,RNA-Seq,199,3754807329,PRJEB50547,SAMEA12789741,1199768114,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850307,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:32:00Z,1,SAMEA12789741,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_116,1/3/23,1/3/23,human,vagina,swab,SAMEA12789741,Sweden,57.708938,11.974628,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_116,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282891,RNA-Seq,199,3900120799,PRJEB50547,SAMEA12789737,1245284533,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850308,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:32:00Z,1,SAMEA12789737,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_112,1/3/23,1/3/23,human,vagina,swab,SAMEA12789737,Sweden,57.708934,11.974624,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_112,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282892,RNA-Seq,199,3944365509,PRJEB50547,SAMEA12789730,1247824460,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850309,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:34:00Z,1,SAMEA12789730,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_105,1/3/23,1/3/23,human,vagina,swab,SAMEA12789730,Sweden,57.708927,11.974617,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_105,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282893,RNA-Seq,199,4829533148,PRJEB50547,SAMEA12789731,1509247603,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850310,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:34:00Z,1,SAMEA12789731,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_106,1/3/23,1/3/23,human,vagina,swab,SAMEA12789731,Sweden,57.708928,11.974618,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_106,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282894,RNA-Seq,198,3140140792,PRJEB50547,SAMEA12789727,993604813,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850311,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:32:00Z,1,SAMEA12789727,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_102,1/3/23,1/3/23,human,vagina,swab,SAMEA12789727,Sweden,57.708924,11.974614,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_102,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282895,RNA-Seq,199,5098860698,PRJEB50547,SAMEA12789736,1600530054,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850312,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:35:00Z,1,SAMEA12789736,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_111,1/3/23,1/3/23,human,vagina,swab,SAMEA12789736,Sweden,57.708933,11.974623,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_111,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282896,RNA-Seq,198,5232176843,PRJEB50547,SAMEA12789738,1611326325,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850313,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:35:00Z,1,SAMEA12789738,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_113,1/3/23,1/3/23,human,vagina,swab,SAMEA12789738,Sweden,57.708935,11.974625,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_113,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282947,RNA-Seq,198,5186815323,PRJEB50547,SAMEA12789729,1625020344,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850339,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:34:00Z,1,SAMEA12789729,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_104,1/3/23,1/3/23,human,vagina,swab,SAMEA12789729,Sweden,57.708926,11.974616,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_104,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282948,RNA-Seq,199,2741615735,PRJEB50547,SAMEA12789745,869244812,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850340,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:31:00Z,1,SAMEA12789745,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_120,1/3/23,1/3/23,human,vagina,swab,SAMEA12789745,Sweden,57.708942,11.974632,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_120,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282949,RNA-Seq,287,4139347466,PRJEB50547,SAMEA12789636,1430259378,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850341,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:34:00Z,1,SAMEA12789636,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_11,1/3/23,1/3/23,human,vagina,swab,SAMEA12789636,Sweden,57.70888,11.97457,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:25Z,2023-01-03T00:31:25Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_11,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282950,RNA-Seq,198,6202562436,PRJEB50547,SAMEA12789743,1927864493,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850342,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:42:00Z,1,SAMEA12789743,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_118,1/3/23,1/3/23,human,vagina,swab,SAMEA12789743,Sweden,57.70894,11.97463,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_118,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282951,RNA-Seq,199,3154099502,PRJEB50547,SAMEA12789749,1000807775,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850343,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:32:00Z,1,SAMEA12789749,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_124,1/3/23,1/3/23,human,vagina,swab,SAMEA12789749,Sweden,57.708946,11.974636,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_124,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282952,RNA-Seq,287,1766376057,PRJEB50547,SAMEA12789637,640355199,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850344,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:30:00Z,1,SAMEA12789637,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_12,1/3/23,1/3/23,human,vagina,swab,SAMEA12789637,Sweden,57.708881,11.974571,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:25Z,2023-01-03T00:31:25Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_12,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282953,RNA-Seq,199,3381326751,PRJEB50547,SAMEA12789748,1084015347,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850345,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:32:00Z,1,SAMEA12789748,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_123,1/3/23,1/3/23,human,vagina,swab,SAMEA12789748,Sweden,57.708945,11.974635,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_123,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282954,RNA-Seq,198,1170266160,PRJEB50547,SAMEA12789756,379421979,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850346,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:28:00Z,1,SAMEA12789756,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_131,1/3/23,1/3/23,human,vagina,swab,SAMEA12789756,Sweden,55.60589,13.00079,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_131,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282955,RNA-Seq,198,6438720997,PRJEB50547,SAMEA12789728,2016362401,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850347,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:38:00Z,1,SAMEA12789728,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_103,1/3/23,1/3/23,human,vagina,swab,SAMEA12789728,Sweden,57.708925,11.974615,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_103,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8282956,RNA-Seq,198,2591896285,PRJEB50547,SAMEA12789751,840495558,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850348,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:31:00Z,1,SAMEA12789751,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_126,1/3/23,1/3/23,human,vagina,swab,SAMEA12789751,Sweden,57.708948,11.974638,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_126,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
